, Latitude , Longitude ,airport_name_0,airport_lat_0,airport_lon_0,vicinity_0,lat_1,lon_1,airport_name_1,airport_lat_1,airport_lon_1,vicinity_1,lat_2,lon_2,airport_name_2,airport_lat_2,airport_lon_2,vicinity_2,lat_3,lon_3,airport_name_3,airport_lat_3,airport_lon_3,vicinity_3,lat_4,lon_4,airport_name_4,airport_lat_4,airport_lon_4,vicinity_4,lat_5,lon_5,airport_name_5,airport_lat_5,airport_lon_5,vicinity_5,lat_6,lon_6,airport_name_6,airport_lat_6,airport_lon_6,vicinity_6,lat_7,lon_7,airport_name_7,airport_lat_7,airport_lon_7,vicinity_7,lat_8,lon_8,airport_name_8,airport_lat_8,airport_lon_8,vicinity_8,lat_9,lon_9,airport_name_9,airport_lat_9,airport_lon_9,vicinity_9,lat_10,lon_10,airport_name_10,airport_lat_10,airport_lon_10,vicinity_10,lat_11,lon_11,airport_name_11,airport_lat_11,airport_lon_11,vicinity_11,lat_12,lon_12,airport_name_12,airport_lat_12,airport_lon_12,vicinity_12,lat_13,lon_13,airport_name_13,airport_lat_13,airport_lon_13,vicinity_13,lat_14,lon_14,airport_name_14,airport_lat_14,airport_lon_14,vicinity_14,lat_15,lon_15,airport_name_15,airport_lat_15,airport_lon_15,vicinity_15,lat_16,lon_16,airport_name_16,airport_lat_16,airport_lon_16,vicinity_16,lat_17,lon_17,airport_name_17,airport_lat_17,airport_lon_17,vicinity_17,lat_18,lon_18,airport_name_18,airport_lat_18,airport_lon_18,vicinity_18,lat_19,lon_19,airport_name_19,airport_lat_19,airport_lon_19,vicinity_19,iata,which_airport
0,48.053889,-122.810556,0s9 ctaf 123.0,48.0535569,-122.80906019999999,Port Townsend,48.053889,-122.810556,Jefferson County International Airport,48.0576838,-122.81062630000001,"191 Airport Cutoff Road, Port Townsend",48.053889,-122.810556,Hadlock Airport,48.034535399999996,-122.7748893,Port Hadlock,48.053889,-122.810556,Sky Valley Airstrip Arprt-WA68,48.07958800000001,-122.840321,"405 Blossom Lane, Port Townsend",48.053889,-122.810556,Jefferson General Hospital Heliport,48.1055685,-122.78853000000001,"Hospital Road, Port Townsend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HDN,0s9 ctaf 123.0
1,42.680278,-88.302222,burbun vor dme buu 114.5,42.6893313,-88.30178169999998,Burlington,42.680278,-88.302222,Burlington Municipal Airport (KBUU),42.6916736,-88.30523000000001,"703 Airport Drive, Burlington",42.680278,-88.302222,Meisner Aircraft Inc.,42.691499799999995,-88.2961661,"703 Airport Drive, Burlington",42.680278,-88.302222,Aurora Memorial Hospital-Helipad,42.6725337,-88.28150699999998,"252 McHenry Street, Burlington",42.680278,-88.302222,Fletcher Airport-9WI8,42.6982461,-88.36315490000001,"1489 Spring Prairie Road, Burlington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACY,fletcher airport-9wi8
2,30.191665999999998,-103.210278,pitcock rosillos mountain ranch-09ts,30.205168800000003,-103.2446205,"Rosillos Mountain Ranch Rd, Marathon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
3,25.750556,-80.152222,port pomtoc. miami,25.7721697,-80.16340550000001,"Port Boulevard, Miami",25.750556,-80.152222,Miami International Airport,25.77121899999999,-80.186892,"315 South Biscayne Boulevard, Miami",25.750556,-80.152222,Miami Heliport,25.7827549,-80.1762069,"0132310610040, Miami",25.750556,-80.152222,Miami Seaplane Base,25.7833583,-80.1774126,"1000 MacArthur Causeway, Miami",25.750556,-80.152222,International Place Heliport,25.7726057,-80.19143659999999,Miami,25.750556,-80.152222,Ferrari Express,25.7749014,-80.19293569999998,"36 Northeast 1st Street #1049, Miami",25.750556,-80.152222,Venetian Causeway Seaplane Base / Viking Airport / Embry-Riddle Seaplane Base,25.7902663,-80.1764926,"Venetian Causeway, Miami Beach",25.750556,-80.152222,Romeo LIMO,25.7940974,-80.1305399,"245 18th Street # 903, Miami Beach",25.750556,-80.152222,Miami Police Heliport,25.7781926,-80.19840339999998,Miami,25.750556,-80.152222,Keyes NDB MI 248,25.790687899999998,-80.1941453,"21 Northeast 16th Street, Miami",25.750556,-80.152222,Southeast Bank Operations Center Heliport,25.7820433,-80.2128262,Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIA,miami international
4,35.945277000000004,-83.956389,university of tennessee medical center heliport,35.939847799999995,-83.9432552,"1924 Alcoa Highway, Knoxville",35.945277000000004,-83.956389,Skyranch Airport,35.8854378,-83.95704740000002,"3535 Alcoa Highway, Knoxville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
5,33.959167,-80.332223,helipad,33.92334859999999,-80.34234599999998,"17 West Canal Street, Sumter",33.959167,-80.332223,Sumter NDB SMS,33.9908217,-80.36006019999998,Sumter,33.959167,-80.332223,Sumter Airport-Sms,33.991402799999996,-80.361346,"2945 Airport Road, Sumter",33.959167,-80.332223,Sumter CAP Squadron,33.99543999999999,-80.356594,"2945 Airport Road, Sumter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUM,sumter airport sms
6,40.396944,-92.181667,wood's flying services,40.4578119,-92.17129240000001,"Highway M, Memphis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
7,42.439444,-89.51527800000001,stearns landing strip,42.445291600000004,-89.5267834,Dakota,42.439444,-89.51527800000001,Chester Wyss Airport-LL75,42.42567460000001,-89.4579428,"7747 East McConnell Road, Rock City",42.439444,-89.51527800000001,Hillman Airport-LL91,42.414420899999996,-89.45673670000001,"204 Jackson Street, Rock City",42.439444,-89.51527800000001,Chester Wyss Airport,42.42501470000001,-89.4501152,Rock City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SBA,stearns landing strip
8,39.677223,-76.609444,rcmb airfield,39.662007,-76.64659,"800 Stablers Church Road, Parkton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
9,34.856111,-92.08111099999999,franke field,34.8528669,-92.0481994,"4284 Arkansas 294, Jacksonville",34.856111,-92.08111099999999,Hospital Helipad,34.872753700000004,-92.1257361,"1432 Braden Street, Jacksonville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
10,40.2775,-75.787222,glenn's helo,40.287755499999996,-75.7659444,Birdsboro,40.2775,-75.787222,Bert's Field,40.2855973,-75.76431190000001,Birdsboro,40.2775,-75.787222,Old Rhinebeck airport,40.32136879999999,-75.76768100000001,"43 Guldin Lane, Douglassville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PBI,glenn's helo
11,35.381667,-99.201111,bzf glide slope,35.356728000000004,-99.20295250000001,Foss,35.381667,-99.201111,Oklahoma Air and Space Port,35.352990000000005,-99.19522679999999,"121 1st Street, Burns Flat",35.381667,-99.201111,Clinton Sherman Airport,35.342855,-99.19688690000001,"2nd Street, Foss",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CSM,clinton sherman
12,34.598333000000004,-105.19861100000001,vaughn municipal,34.603165999999995,-105.18649040000001,Vaughn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
13,66.576389,-145.255,fort yukon fyu,66.5701806,-145.2469665,"200 Airport Way, Fort Yukon",66.576389,-145.255,Fort Yukon VORTAC FYU 114.4,66.574285,-145.276625,"Unnamed Road, Fort Yukon",66.576389,-145.255,Birch Creek Airport-Z91,66.56734999999999,-145.2513402,"Steese Hwy, Fort Yukon",66.576389,-145.255,Yukon River NDB FTO 242,66.5800318,-145.2127384,"Winter Trail, Fort Yukon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FYU,fort yukon fyu
14,45.150556,-114.999444,mile hi landing strip,45.1492487,-115.00018680000001,Cascade,45.150556,-114.999444,Vines Landing Strip,45.1324128,-114.99926940000002,Cascade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
15,53.27805600000001,-9.0525,helipad,53.27795390000001,-9.069202099999998,Galway,53.27805600000001,-9.0525,Helipad University Hospital Galway,53.276629299999996,-9.069092199999998,Unnamed Road,53.27805600000001,-9.0525,Heliport,53.278221900000005,-9.0066444,"151 Glasán, Ballybane",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
16,39.524167,-107.727223,atlantic aviation ril,39.524167999999996,-107.727249,"375 County Road 352, Rifle",39.524167,-107.727223,Rifle Garfield County Airport,39.5260659,-107.7257521,"375 County Road 352, Rifle",39.524167,-107.727223,Rifle VOR-DME RIL 110.6,39.52833440000001,-107.7196835,Rifle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RIL,atlantic aviation ril
17,19.338333,-99.56666700000001,lic. adolfo lópez mateos international,19.3389479,-99.5698355,"San Pedro Totoltepec, Toluca de Lerdo",19.338333,-99.56666700000001,Aeropuerto Toluca,19.339007100000003,-99.5699877,Toluca,19.338333,-99.56666700000001,Aerofrisco,19.334611399999996,-99.5682172,"Hangar 4, Toluca de Lerdo",19.338333,-99.56666700000001,Servicios Integrales de Aviación d/b/a FlyMex,19.332303600000003,-99.5681584,"CALLE 3 HANGAR 22 San Pedro Totoltepec 50200, Toluca de Lerdo",19.338333,-99.56666700000001,Air Routing International,19.3341559,-99.5720639,"Miguel Alemán Valdez 383, Toluca de Lerdo",19.338333,-99.56666700000001,"Servicios Aereos Estrella, S.A. De C.V.",19.3349072,-99.5727569,"Aeropuerto Internacional de Toluca Calle 1 Hangar 1, Toluca de Lerdo",19.338333,-99.56666700000001,Signature Flight Support TLC - Toluca Int'l Airport,19.327428899999997,-99.56545190000001,"Calle 6 Lt 53, San Pedro Totoltepec",19.338333,-99.56666700000001,Ikusi Gs México,19.3440469,-99.5856377,"Boulevard Aeropuerto 10, Centro, Toluca de Lerdo",19.338333,-99.56666700000001,Transportes Rosales,19.3554699,-99.5546786,"Ignacio Allende Poniente 98, La Constitución Totoltepec",19.338333,-99.56666700000001,Interjet MRO,19.3179068,-99.5617962,"BLVD Aeropuerto S/N, San Pedro Totoltepec, 50226 toluca de lerdo, estado de méxico., Horacio Zúñiga",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TLC,lic. adolfo lópez mateos international
18,36.060833,-102.51861099999999,dalhart vortac dht 112.0,36.09146039999999,-102.54464370000001,Dalhart,36.060833,-102.51861099999999,Dalhart Municipal Airport,36.027433200000004,-102.5427949,Dalhart,36.060833,-102.51861099999999,Larsen Aviation,36.0278396,-102.54988859999999,"11908 East Airport Road, Dalhart",36.060833,-102.51861099999999,Larsen Aviation,36.007648700000004,-102.53152740000002,"11908 East Airport Road, Dalhart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHT,dalhart municipal
19,-23.507222,-46.648055,dumont engenharia e consultoria aeroportuária,-23.5057343,-46.639292100000006,"Rua Heliodora, 08 - Santana, São Paulo",-23.507222,-46.648055,Dumont Serviços Aeroportuários Ltda.,-23.505686899999997,-46.639197700000004,"Rua Tenente Rocha, 324 - Santana, São Paulo",-23.507222,-46.648055,"Comando de Aviação da Polícia Militar ""João Negrão""",-23.5125055,-46.6400821,"Avenida Olavo Fontoura, 1078 - Santana, São Paulo",-23.507222,-46.648055,Heliponto - Campo de Marte,-23.511613699999998,-46.639306700000006,"Jardim São Bento, São Paulo",-23.507222,-46.648055,AB Fly Marte,-23.5142934,-46.6402168,"Avenida Olavo Fontoura, 1078 - Santana, São Paulo",-23.507222,-46.648055,Master Helicopteros,-23.5145374,-46.6404029,"Jardim São Bento, São Paulo",-23.507222,-46.648055,Voos Panoramicos Helimate,-23.514206100000003,-46.6398751,"Jardim São Bento, São Paulo",-23.507222,-46.648055,Master Oficina de Manutenção de Helicópteros,-23.514206100000003,-46.6398751,Avenida Olavo Fontoura 1078 - HG C LT 7 ST GOER,-23.507222,-46.648055,Tucson Aviação,-23.5141674,-46.6398006,"Aeroporto do Campo de Marte - Avenida Olavo Fontoura, 1000 - Santana, São Paulo",-23.507222,-46.648055,Centro Eletrônico Marte Avionics,-23.5146948,-46.6401579,"Avenida Olavo Fontoura, 1078 - Santana, São Paulo",-23.507222,-46.648055,Hangar CBA,-23.514708,-46.6401184,"Avenida Olavo Fontoura, 1078 - Santana, São Paulo",-23.507222,-46.648055,América Air,-23.514044600000002,-46.6375755,"Jardim São Bento, São Paulo",-23.507222,-46.648055,Alamo Taxi Aéreo,-23.5138942,-46.636187899999996,São Paulo,-23.507222,-46.648055,Aristek Campo de Marte,-23.5133915,-46.6323059,"Avenida Olavo Fontoura, 484A - Jardim Sao Bento, São Paulo",-23.507222,-46.648055,Hangar Santa Fé,-23.513977399999998,-46.63194,"Avenida Olavo Fontoura, 484 - Parque Anhembi, São Paulo",-23.507222,-46.648055,Aeroporto do Campo de Marte,-23.511642000000002,-46.6294477,"Avenida Santos Dumont, 1979 - Santana, São Paulo",-23.507222,-46.648055,Bhs Helicopteros,-23.500231,-46.628734200000004,"Santana, São Paulo",-23.507222,-46.648055,INFRAERO,-23.5232068,-46.6316024,"Avenida do Estado, 777 - Bom Retiro, São Paulo",-23.507222,-46.648055,Helipad Paulista Football Federation sdfv,-23.522114399999996,-46.66729950000001,"Rua Regina Helena, 55 - Barra Funda, São Paulo",-23.507222,-46.648055,Flight Consultoria Aeronáutica,-23.522628,-46.66742199999999,"Rua Federação Paulista de Futebol, 799 - 11 andar Sala 1110 - Barra Funda, São Paulo",,
20,-22.891666,-43.184166,heliporto  bolsa rj,-22.902271300000002,-43.17423229999999,"Praça Quinze de Novembro, 109 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliponto Bolsa do Rio,-22.9023562,-43.174279999999996,"Praça Quinze de Novembro, 109 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / CÂNDIDO MENDES,-22.904167,-43.1753744,"Rua da Assembléia, 10 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / RIO ALPHA,-22.9090312,-43.1813274,"Avenida República do Chile, 330 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / MULTIPLAN,-22.9075861,-43.1759729,"Avenida Almirante Barroso, 63 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / EDIFÍCIO TORRE ALMIRANTE ICAO: SWDX,-22.9073991,-43.1754437,"Avenida Almirante Barroso, 81 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto Edifício Cidade do Rio de Janeiro,-22.9076303,-43.17570389999999,"Avenida Almirante Barroso, 63 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / MINISTRO NELSON HUNGRIA,-22.9060181,-43.17268099999999,"Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / EDISE - Edificio Sede Petrobras,-22.9096213,-43.1793657,"Centro, Rio de Janeiro",-22.891666,-43.184166,Heliporto / EDIFÍCIO SERRADOR,-22.911795899999998,-43.17625429999999,"Rua Álvaro Alvim, 21 - Centro, Rio de Janeiro",-22.891666,-43.184166,Heliponto BPChq,-22.9108819,-43.1950906,"Rua Frei Caneca - Centro, Rio de Janeiro",-22.891666,-43.184166,Infraero Aeroportos,-22.912383600000002,-43.1676306,"Praça Senador Salgado Filho, s/n - Centro, Rio de Janeiro",-22.891666,-43.184166,Aeropuerto santos dumont,-22.911143799999998,-43.1648755,Aeropuerto santos dumont,-22.891666,-43.184166,Laboratório,-22.911143799999998,-43.1648755,"Praça Senador Salgado Filho, s/n - Centro, Rio de Janeiro",-22.891666,-43.184166,Rio de Janeiro Airport RJ Santos Dumont,-22.911143799999998,-43.1648755,"Praça Senador Salgado Filho, s/n - Centro, Rio de Janeiro",-22.891666,-43.184166,Aeropuerto Santos Dumont (SDU),-22.9113016,-43.1650339,Rio de Janeiro,-22.891666,-43.184166,Ms Transporte Executivo & Fretamento,-22.9284085,-43.1742846,"Rua Corrêa Dutra, 05 - Catete, Rio de Janeiro",-22.891666,-43.184166,Heliponto Palácio Laranjeiras,-22.9307639,-43.1852818,"22221-100, Rua General Mariante, 69-93 - Laranjeiras, Rio de Janeiro",-22.891666,-43.184166,Heliponto Palácio Ganabara,-22.940446899999998,-43.187921,"Ramal: 204, Rua Jucana - Botafogo, Rio de Janeiro",-22.891666,-43.184166,Heliporto Edifício Tower 2000,-22.8923148,-43.1182429,"Rua Visconde de Sepetiba 935 loja 112 Ed. Tower 2000 - Centro, Niterói",,
21,47.519166999999996,-116.82638899999999,carlin bay airport id,47.5514483,-116.763398,"138765 South Ridgeview Drive, Harrison",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
22,-17.949722,122.23111100000001,broome international,-17.9525543,122.2337715,"Macpherson Street, Broome",-17.949722,122.23111100000001,Broome Heliport,-17.949343600000002,122.2362581,"Gus Winckel Road, Broome",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BME,broome international
23,35.462778,-91.17694499999999,black landing field,35.4809155,-91.1615133,Newport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
24,28.445277,-96.44111099999999,industrial helicopters inc,28.445,-96.4483333,Seadrift,28.445277,-96.44111099999999,Phi Heliport,28.439724100000003,-96.43497440000002,Port O'Connor,28.445277,-96.44111099999999,HHI-Port O'Connor Heliport,28.442501899999996,-96.4252519,Port O'Connor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,YYT,industrial helicopters inc
25,31.1,-92.22444499999999,belle d'eau airstrip,31.0849108,-92.1829051,Marksville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
26,30.559444,-97.704722,scott & white round rock helipad,30.5647102,-97.6840433,"Teravista Parkway, Round Rock",30.559444,-97.704722,Hospital Helipad,30.56613979999999,-97.652116,"201 Seton Parkway, Round Rock",30.559444,-97.704722,Hospital Helipad,30.510176399999995,-97.7131517,"2400 Round Rock Avenue, Round Rock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JFK,scott & white round rock helipad
27,43.665556,7.214722,aéroport nice côte d’azur,43.665440999999994,7.2122268,"Nice Côte d'Azur Airport, Boulevard Maryse Bastié, Nice",43.665556,7.214722,Monacair,43.66515220000001,7.211799700000001,"Nice Côte d'Azur Airport, Terminal 1, Rue Costes et Bellonte, Nice",43.665556,7.214722,аренда вертолета в Монако,43.669481899999994,7.2145719,"455 Promenade des Anglais, Nice",43.665556,7.214722,Nice Côte d'Azur Airport,43.6597689,7.214821400000001,"Rue Costes et Bellonte, Nice",43.665556,7.214722,Signature Flight Support NCE - Nice Côte d'Azur Airport,43.661975,7.204911999999998,"Aéroport Nice Côte d'Azur Terminal Aviation d'Affaires, Nice",43.665556,7.214722,Azur Hélicopère,43.66021809999999,7.205801899999999,"Terminal 2, aéroport de Nice, Nice",43.665556,7.214722,Aéroport de Nice kiss and fly,43.65973899999999,7.2043598,"Boulevard Jacqueline Auriol Supérieur, Nice",43.665556,7.214722,Heliport Nice,43.651058500000005,7.211601999999997,"Unnamed Road,, Nice",43.665556,7.214722,Helipad,43.689338899999996,7.2419087000000015,"149 Promenade des Anglais, Nice",43.665556,7.214722,Helipad,43.6973841,7.226335400000003,"151 Route de Saint-Antoine, Nice",43.665556,7.214722,Hélisurface,43.69739129999999,7.226325,"2 Route de Saint-Antoine, Nice",43.665556,7.214722,Dixi VTC,43.708337,7.2680500000000015,"1 Avenue de l'Olivetto, Nice",43.665556,7.214722,Helipuerto,43.69389839999999,7.285562700000001,"Quai Riboty, Nice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCE,aéroport nice côte d’azur
28,40.779167,-111.89583300000001,shuttle salt lake city,40.787445,-111.90086799999999,"825 North 300 West, Salt Lake City",40.779167,-111.89583300000001,Helipad,40.7781864,-111.87949409999999,"386 D Street East, Salt Lake City",40.779167,-111.89583300000001,Lds Hospital North,40.7781951,-111.87944879999999,Salt Lake City,40.779167,-111.89583300000001,American Towers Heliport,40.7631641,-111.89164440000002,Salt Lake City,40.779167,-111.89583300000001,Travel Car Service VIP,40.759255100000004,-111.87069220000001,"455 South 700 East # 3301, Salt Lake City",40.779167,-111.89583300000001,Helipad,40.76751119999999,-111.86194909999999,"82 1100 East, Salt Lake City",40.779167,-111.89583300000001,Taxi Cab Salt Lake City,40.7413674,-111.8885737,"1302 State Street, Salt Lake City",40.779167,-111.89583300000001,Primary Childrens Medical Center Heliport,40.771412700000006,-111.83950870000001,"15 North Medical Drive, Salt Lake City",40.779167,-111.89583300000001,Hospital Helipad 02,40.77141879999999,-111.8395044,"School of Medicine, 30 North 1900 East, Salt Lake City",40.779167,-111.89583300000001,Helipad,40.771417,-111.8394973,"School of Medicine, 30 North 1900 East, Salt Lake City",40.779167,-111.89583300000001,The Sapphire Mexican Grill,40.77099920000001,-111.9524006,"2177 West North Temple, Salt Lake City",40.779167,-111.89583300000001,Helipad,40.771033100000004,-111.839101,"School of Medicine, 30 North 1900 East, Salt Lake City",40.779167,-111.89583300000001,Hospital Helipad 01,40.771031799999996,-111.8390973,"School of Medicine, 30 North 1900 East, Salt Lake City",40.779167,-111.89583300000001,Helipad 3,40.7727586,-111.837548,"99 South 2030 East, Salt Lake City",40.779167,-111.89583300000001,Helipad,40.7726586,-111.83723959999999,"71-99 South 2030 East, Salt Lake City",40.779167,-111.89583300000001,Hospital Helipad 2,40.772659600000004,-111.83722649999999,"71-99 South 2030 East, Salt Lake City",40.779167,-111.89583300000001,University of Utah Medical Center Heliport,40.7725648,-111.8371207,Salt Lake City,40.779167,-111.89583300000001,Helipad 1,40.77242679999999,-111.83705420000001,"71-99 South 2030 East, Salt Lake City",40.779167,-111.89583300000001,Roland R. Wright Air National Guard Base,40.7882314,-111.95408590000002,"765 2200 West, Salt Lake City",40.779167,-111.89583300000001,Utah Valley Shuttle Salt Lake City,40.747521,-111.93958300000001,"996 South Redwood Road, Salt Lake City",SLC,shuttle salt lake city
29,26.263610999999997,-80.1,pompano beach airpark,26.248791399999998,-80.11309279999998,"1001 Northeast 10th Street, Pompano Beach",26.263610999999997,-80.1,Park Airplane Here,26.2430145,-80.1088496,"Access Road, Pompano Beach",26.263610999999997,-80.1,Sheltair Aviation PMP,26.2426908,-80.1086371,"1401 Northeast 10th Street, Pompano Beach",26.263610999999997,-80.1,American Flyers,26.242009200000002,-80.11556689999998,"Pompano Beach Airpark, 801 Northeast 10th Street, Pompano Beach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CGS,park airplane here
30,47.775,-116.895555,cams airfield,47.7673394,-116.88758030000001,Post Falls,47.775,-116.895555,Hawk Haven Airport-ID27,47.7554448,-116.86183229999999,Rathdrum,47.775,-116.895555,Stancraft Jet Center,47.7764429,-116.8278017,"3300 Aviation Way, Hayden",47.775,-116.895555,Coeur d'Alene Airport,47.7676076,-116.8214443,"10375 North Sensor Avenue, Hayden",47.775,-116.895555,Pappy Boyington Field,47.775204200000005,-116.81874199999999,Hayden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GBA,cams airfield
31,40.959722,-87.76055600000001,nottke,40.974199600000006,-87.82364919999998,Clifton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
32,35.444722,-77.925,wayne executive jetport,35.4608076,-77.96861350000002,"240 Aviation Rd NE, Pikeville",35.444722,-77.925,Big Daddys Airport,35.4854385,-77.900817,Pikeville,35.444722,-77.925,Helipad Hospital 2,35.3999802,-77.9538513,Goldsboro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NNT,nan
